id,name,team,opponent,event_start,position,salary
MlYzDqVVZOyS3fLGj3pNzAu73A-J,Aaron Duckworth,SL,ARI,15:00 2019-02-23,RB,3000
MkJMaeehojJ_G2FTn43DdskqOBtE,Richard Mullaney,ARI,SL,15:00 2019-02-23,WR,4400
MrC-mlcr-mSePbIBVLTOeXgH2s6b,Gerald Christian,ARI,SL,15:00 2019-02-23,TE,3500
MrSQS2wxF2mfqsspmu9k1xp0T5Ua,Anthony Amos,ARI,SL,15:00 2019-02-23,WR,3000
MriNVkKuGd_7mZC31wwRWv2aZvyt,Terron Ward,ARI,SL,15:00 2019-02-23,RB,3000
MsVVZ3LC_heuEr4PWNhGVHQeCy2Z,Corey Willis,ARI,SL,15:00 2019-02-23,WR,3000
MpRU0C_0yu9AV3-irCNvEP4ik4Cu,Cobi Hamilton,ARI,SL,15:00 2019-02-23,WR,3000
MoMskxw0NVnEJyzzdBGN1Ktv5iPx,Nick Stevens,SL,ARI,15:00 2019-02-23,QB,5000
MoIfI6pzRT6PEupCPEz5uDPNSp9E,Joel Bouagnon,SL,ARI,15:00 2019-02-23,RB,5500
Mop_drX-yj7HIefEAlUHoDVCH_iA,Matt Asiata,SL,ARI,15:00 2019-02-23,RB,3000
Mod3ITzCEzVq2YrkIKTVKWI4zUeO,Tyler Hoppes,SL,ARI,15:00 2019-02-23,TE,3000
MnvL6-GbEKvM2KNii88YtoXpeeCF,Jordan Leslie,SL,ARI,15:00 2019-02-23,WR,4100
MoGqBldvEW-p3_ryF0QTr1kfy6r_,"Kenneth Walker, III",ARI,SL,15:00 2019-02-23,WR,3000
Mn5pHXBrCRitfw2C4tMKBJBXZfQc,Korey Robertson,SL,ARI,15:00 2019-02-23,WR,3000
Mnjlocn69S4cbFWfnc07dyXJTfiJ,Joe Williams,SL,ARI,15:00 2019-02-23,RB,3000
MnhMeRsiWw6LMqSeT11jQLPbC19v,Adonis Jennings,SL,ARI,15:00 2019-02-23,WR,3900
MnZyXGX8iVvUgvjJtqLho4ON0yH6,Nick Truesdell,SL,ARI,15:00 2019-02-23,TE,3300
Mm7snAx05W5tu1iKEJZ1r5GxNG-z,Rashad Ross,ARI,SL,15:00 2019-02-23,WR,6900
Mm0riXVGYMOcU0-4HX2X9MACj5kz,Brandon Doughty,ARI,SL,15:00 2019-02-23,QB,5000
Mm3JR9iKMrP2WpWw0sJaBpskl1Gp,D.J. May,SL,ARI,15:00 2019-02-23,RB,3000
MmIr6_Tggdgd2yO-XQnxLDtzVPS1,Tanner Balderree,SL,ARI,15:00 2019-02-23,TE,3000
MjquUzmUIZnqHhbruSI6F3VJcgjM,John Crockett,ARI,SL,15:00 2019-02-23,RB,3000
Mv78XJQcm2iMIRm38XWREbfs4rvz,Kaelin Clay,SL,ARI,15:00 2019-02-23,WR,3000
MkPvvbYvaVNNPxdSnPAYxFKkEa0Y,John Wolford,ARI,SL,15:00 2019-02-23,QB,6800
MhpQ_EdOOdPGE72Xu2X1U6pw4jKi,Terrell Newby,SL,ARI,15:00 2019-02-23,RB,3000
Mg7ESCLcQeEi-Z0oZGFiwY2--zlS,Josh Woodrum,SL,ARI,15:00 2019-02-23,QB,5200
MgVmCgzjMvE-XO-J-zjrGbi-rCOd,Dres Anderson,SL,ARI,15:00 2019-02-23,WR,3000
MvvjScH-3vsslt5_WLNxjEcYd7wj,Matt Linehan,SL,ARI,15:00 2019-02-23,QB,5000
MvdQj0NQKoSmrIjc3Q2-3fqrLLc3,Kendal Thompson,SL,ARI,15:00 2019-02-23,WR,3000
MvRJwCF7_74J3VsAWRubhjoJgHM5,Bryce Williams,ARI,SL,15:00 2019-02-23,TE,3000
MvM6zxqfCqHooC6YhCoxuaHlBAMU,Trevor Knight,ARI,SL,15:00 2019-02-23,QB,5100
MvMPK87RjthDpgkxi-5PMRJI56FG,Marquis Bundy,ARI,SL,15:00 2019-02-23,WR,3000
Mu3ahBJhqQJBfhINO9AsuKwQQjAu,Jaelen Strong,ARI,SL,15:00 2019-02-23,WR,3000
Mu0CsHf-olJEt5aQgvVNLyXY3QIx,Deion Holliman,ARI,SL,15:00 2019-02-23,WR,3000
MugplZamc2FccLEXfQhqTP78rMH0,Anthony Denham,SL,ARI,15:00 2019-02-23,TE,4500
MuHSfKeQrOoI1ClJnN-FfEA8b7H-,Austin Allen,SL,ARI,15:00 2019-02-23,QB,5400
MuwAVWNm8bg7g5XoWanDdrYAEmqw,B.J. Daniels,SL,ARI,15:00 2019-02-23,QB,5000
MsuqKLUycZ4oZeSa_8mp-GpOy_Gd,Connor Hamlett,ARI,SL,15:00 2019-02-23,TE,3400
MuShKYY0K9EeX6CMhI3AqqdV8t4e,Kenny Bell,SL,ARI,15:00 2019-02-23,WR,3800
Msab37KDSF5Dmhxdpo2luJzxkEiP,Justin Stockton,ARI,SL,15:00 2019-02-23,RB,3300
MsSyIj8ll2VgHiA2jn2sa1vGnFgt,Branden Oliver,SL,ARI,15:00 2019-02-23,RB,4500
MrbAjODhVSr6W7hTaAmC8u0WN9pK,Freddie Martino,ARI,SL,15:00 2019-02-23,WR,3000
MruASXlN9ksMnvFg3zcDg_6dISTx,Austin Traylor,SL,ARI,15:00 2019-02-23,TE,3100
MqZf-3qxsCos4Y7zFSAGW72De8Qa,Josh Huff,ARI,SL,15:00 2019-02-23,WR,5800
Mqov-trF95R18wq3KsfAxd4YinmG,Jhurell Pressley,ARI,SL,15:00 2019-02-23,RB,5400
Mq_R498PrH4WBG5Q138b6sQggVKp,Jack Heneghan,ARI,SL,15:00 2019-02-23,QB,5000
Mpz1d05mfi4t5VeyehpsANqewBsr,Thomas Duarte,ARI,SL,15:00 2019-02-23,TE,3200
